Gene,Score
CYP11B1,-0.1646
TUBGCP2,0.58513
TMEM106C,0.074541
FPR3,-0.17181
PRSS54,-0.02725
CCNYL1,-0.10759
PLEKHO1,-0.025409
BIRC8,-0.012732
FAM206A,0.01931
VNN1,0.091777
INSC,-0.17764
DNAH11,0.03614
DNAJB8,-0.039702
TM7SF3,0.041837
HPSE2,-0.15104
IGFBP6,-0.099423
DUSP19,-0.14629
ANKRD34C,-0.055042
SLC35F3,0.032281
CNGA3,0.071761
MADD,0.071836
ASPDH,-0.084514
DCAF4,0.0096383
KRTAP12-2,0.043865
OR52R1,0.13445
PPP6R3,0.091692
RAD54L,-0.063429
CLEC12A,-0.06686
PPP4R2,0.070843
S100A11,-0.0026806
MTURN,0.044038
PFKFB4,0.033601
GNG12,0.099974
WDR44,-0.036969
STK32A,-0.0004252
TTC39C,-0.057939
HS3ST5,-0.10499
FGF7,0.023183
PINX1,-0.072609
VPS39,-0.0040157
RBMS1,-0.13017
GULP1,-0.090672
C2orf88,0.16789
LRRC3C,0.054182
GRAMD2,0.034948
CFAP99,-0.0258
MPO,-0.10446
SOX17,0.098468
XKR8,0.17689
GLO1,0.030215
BRK1,0.080216
ARAP1,-0.025848
IL24,0.021516
SPANXN1,-0.0057089
EBF2,-0.13201
OVOL3,-0.013645
CALM2,-0.14713
HSPB1,-0.060108
ABTB2,-0.00091985
ARHGEF1,0.31856
FAM83A,-0.048703
LRP5L,0.047391
NRP2,0.13003
NELL2,0.25248
RCE1,-0.15015
CGB8,0.099348
SIGLEC10,0.0039676
KCNG3,-0.14375
SNRPA,0.2518
CBX3,0.23743
SLC4A2,-0.044608
SNCAIP,0.10054
SAMD4A,-0.091046
EFHD2,-0.0084692
ZNF692,-0.069166
BRAP,0.1097
ABCD3,-0.10213
ITGB1BP1,0.06921
CRCP,0.028038
OR8H3,0.034619
OGT,0.016585
SRSF4,0.049834
SRPK3,0.052236
TCF12,-0.084968
HTATIP2,-0.043537
GSDMA,-0.028094
DUSP7,0.15819
MAGEA11,-0.092027
PRSS33,-0.07597
C19orf54,0.076547
KLRF2,-0.035413
HLA-DQB2,0.059445
ELP4,0.19706
ABCD2,0.16979
CELF4,0.1639
ETHE1,-0.04387
GDA,-0.10698
FUBP3,-0.11714
FKRP,0.42738
RPS6KA2,-0.031454
RPL36A,0.013716
APMAP,0.11918
POLR3G,-0.013557
URB2,0.16891
KRTAP10-9,-0.015156
REN,-0.021851
TAGLN2,0.092895
PEX11A,0.0039212
ZNF557,0.19492
SSPO,-0.095773
ZC3H12C,-0.02351
HARBI1,-0.052742
UGT1A1,0.1165
LAGE3,0.050637
IKZF4,-0.05112
ANGEL1,0.0087746
DEFB114,-0.090918
HMGCL,-0.041912
GRIA1,-0.049789
CHCHD10,0.085378
GPD1,-0.058072
RHBDD2,-0.069597
AGPAT1,0.023527
HIST3H3,0.038801
DNAH5,-0.091572
NDC80,0.049238
OR9I1,-0.028243
CCSER1,-0.12894
MPLKIP,-0.028356
TMEM43,-0.02497
ZFAND5,-0.010647
HIF3A,0.021341
GTF2H1,-0.040148
AUTS2,-0.087269
SRPK1,-0.029563
CREB3,-0.056731
SPPL2A,0.19455
TMEM243,-0.14307
KIAA0319L,-0.10615
ESRP1,0.039674
CCDC88A,0.055578
RGPD4,0.08214
TYMP,-0.0041634
CCNI,0.28916
ZHX1-C8orf76,-0.12265
ZDHHC23,0.15262
TMEM216,-0.14034
DTX4,0.02046
ANKRD63,0.1325
EPPIN,0.031779
HILPDA,-0.04125
TSPOAP1,-0.023655
MIEF1,-0.091702
GADD45A,-0.040696
MR1,-0.14073
NAGA,0.033912
GTF2E1,-0.0472
SHOX2,0.029928
OR52E2,0.13445
ITPA,0.079876
STRADB,0.026587
TMCO2,0.016943
CCR8,-0.074596
WNT10A,0.10409
CDK10,0.081163
KCNH1,-0.013277
UBAP2,0.096061
PLIN2,0.22492
CETN3,0.048765
BAG5,-0.15303
CBX4,-0.12464
FIBP,0.13817
NCOA1,-0.016358
SPHKAP,0.025134
TDRD10,0.053129
SLC22A14,0.0091287
ZNF225,0.0098798
ATP5G1,-0.014799
ZNF565,-0.089195
MRPS12,0.055076
NKX1-1,-0.090038
NCKAP5,0.083823
DNAJC3,0.095689
FGD3,0.109
SETX,0.21526
STK39,0.0016822
MGME1,-0.17036
ABCA10,0.17872
SMG7,0.14148
KBTBD7,0.11878
CACTIN,0.14776
B3GNT9,-0.032585
SVOP,0.18507
ATP6V1G1,0.088523
CHRNA2,-0.075802
FAM192A,-0.10024
LPA,0.10039
C1orf168,0.037614
ARL9,0.030226
LAMA4,-0.013101
WDSUB1,0.19555
MYOM3,0.086031
GPR137B,0.15595
PRR14,-0.038689
UGCG,0.037373
ABCC9,-0.049945
EXOSC8,0.074982
SERTAD3,-0.07807
LOC441155,0.071732
CSNK1E,0.17414
SLC5A7,0.055499
DIRAS1,0.04881
CCDC171,-0.032245
SUMO3,0.042344
HPF1,-0.049294
LIMK1,0.0021661
VAMP2,-0.052548
FMR1NB,0.0035744
CATSPERZ,-0.098557
ZNF79,0.09318
GRAMD1A,0.064085
ZNF263,-0.084979
MRLN,-0.14566
MOB1B,0.11958
INPP5F,0.035307
VDAC3,0.16626
NOTCH1,0.075975
SNX25,-0.036041
TMPRSS13,0.065678
DEFB113,0.034275
SCGB1C2,0.076245
PER1,0.077016
NET1,-0.091153
NTPCR,0.078373
SLC7A4,-0.070549
BORCS8-MEF2B,-0.1067
ZNF451,0.092744
FCRL2,0.022079
PRKACB,-0.017989
AASDHPPT,0.059878
RASGEF1B,0.013618
BRF2,0.02273
MARS,-0.02187
ZSCAN5A,0.11216
ALX3,-0.03015
KIF14,0.15214
FNDC11,-0.01555
AMFR,-0.098256
PRAMEF26,-0.15916
DEPDC4,-0.12749
SSR3,0.076758
STEAP1B,0.025551
ZNF587,-0.083811
ZNF23,0.055744
FAM129B,0.0028611
RNF166,0.067846
GALNT15,-0.013006
TRIP12,0.31313
EXD1,0.050703
CD300LB,0.010248
TYW1B,-0.039324
TK2,-0.037066
BOLA1,-0.00089316
MAPKAPK2,0.19245
ITFG2,-0.078365
GBP7,-0.077574
ZNF92,0.046611
RNH1,0.12792
PALM3,0.032335
SIK3,-0.16367
PLK5,-0.0090381
STEAP3,-0.065836
OSR2,-0.046471
RAB3D,-0.063264
MORC4,-0.065172
OR5C1,-0.07846
MED1,-0.08746
COA3,-0.046635
ARHGAP31,-0.055349
TAGLN,-0.057604
KIF3C,0.005683
MGST2,-0.087527
COL11A2,-0.12574
LRRC4C,-0.016983
HARS2,0.15363
HIST1H2BD,-0.10485
TAAR8,-0.058115
PRB2,-0.043541
NANP,0.22948
KCNG1,-0.14012
ZNF836,0.034076
TTLL11,-0.14108
AMPD2,0.13116
ATP6V0E2,-0.092533
IGFL1,0.06286
TOLLIP,0.11142
TAB3,0.14037
TMEM68,0.22701
LRRC36,-0.044128
CLCF1,-0.1037
LBX2,0.099748
UACA,0.22641
TIA1,0.114
ADRA1D,-0.0076771
ARHGEF40,0.074836
GRIA2,0.12222
HS6ST3,-0.073012
LRRC4,0.0091324
TADA2A,-0.0025176
TSTA3,0.017188
DACT1,0.10007
ADAP2,0.095092
RIOX1,-0.082456
PTGDR2,-0.12547
PGP,0.15874
ALX1,-0.050264
MDM1,0.075102
USH2A,0.10823
CDR2,0.025402
FNDC7,0.13332
ATOH7,-0.018314
OC90,-0.12052
TIMP2,-0.035731
ARG1,-0.063127
TXNL1,0.16663
TREM2,0.1982
CES4A,0.099397
SLC15A3,-0.032334
RECQL,0.015221
PPIL3,-0.007803
LMNTD2,0.035699
VASN,-0.0027436
IQCF6,-0.03658
SUV39H1,-0.018781
NAV2,0.12373
FAM25C,-0.0072755
CDC7,0.61931
KCTD6,0.022511
KCNU1,0.068737
DST,0.029027
NAB1,0.010565
PIGQ,0.022111
TMEM33,-0.067319
MIA3,-0.00058499
PDCD10,0.20599
ZRANB3,-0.038046
RAB11B,0.088343
KRTAP19-6,-0.020976
SLC22A8,0.11353
CHST9,0.041382
PLEKHB2,-0.02581
MBOAT7,-0.025064
LGALS9C,-0.017051
SLC25A19,0.13111
IMP3,0.42437
PCDHGB3,0.0055062
NUDT8,-0.13594
PLCH1,0.013967
ATRAID,-0.098766
NEDD9,0.02447
PARP4,-0.054529
MFGE8,-0.0035795
NEMF,0.14501
HSD17B6,0.24723
C5orf49,0.027398
SCAI,0.034234
NFAT5,-0.065358
ACTL7B,-0.04662
DUS3L,0.008167
YTHDC1,0.014029
LZTFL1,-0.016594
ZNF221,-0.044153
ACRV1,0.013256
SETD9,0.07477
TBC1D2,-0.0064106
MYRFL,-0.072681
ARPP19,-0.06772
CCR7,0.16426
UBE2U,-0.00042471
DIO3,0.026698
CPT1C,-0.0057198
PSG8,0.0017315
WWC1,-0.14886
CDIP1,-0.064682
PROX1,-0.11452
C1QTNF12,0.041342
EIF1AX,0.09683
ERAP1,0.12062
OSBPL1A,-0.059548
TRIM65,-0.10304
PDE9A,-0.10876
TULP3,-0.023598
PLAC8L1,-0.10045
MRPL58,0.44531
LRP1,0.027595
ZNF354A,-0.0031083
C2orf50,0.11303
HPSE,0.033193
CCDC120,-0.1658
LY6H,0.080758
C9orf64,0.12073
CHPF2,-0.047181
RGMA,0.025992
TRIM22,-0.12274
RHOF,0.077237
ITIH1,-0.012208
C15orf65,0.090659
RBPMS,0.054409
ECI1,-0.13473
PCGF6,0.15039
UBQLNL,-0.049608
C14orf37,0.14899
COL1A2,0.0035417
RBM3,0.024422
OR5T1,-0.057914
ZNF518A,-0.002473
ERVH48-1,0.13517
LARP6,0.16095
MIER1,0.12413
RCCD1,-0.10596
SHISA8,-0.0020738
NEURL1,0.073652
KRTCAP3,0.029053
METTL25,0.040926
SPANXN2,-0.05951
CALML3,-0.0051378
CATSPERE,-0.13947
EFHC1,-0.10853
RPL23,0.087251
C2CD2,-0.048761
RNASEH2B,0.12558
TAAR6,0.085987
ARHGEF15,0.11591
GSX1,0.000378
SS18L1,0.017374
ABCF3,0.047562
CLDN11,0.12168
THBS4,0.10613
OR2A25,0.01859
GLMN,0.046869
NOL3,0.14526
IQCH,-0.0030174
DGKB,0.0066876
DCTD,0.077923
MAPK7,0.070522
ZNF90,-0.08527
PRSS50,0.011501
TXN2,-0.077512
SYCE1L,-0.091465
UBL7,-0.11885
NOL12,-0.062201
CHRNG,0.15784
KIAA1644,-0.028142
PKNOX2,0.017454
GCLC,0.080234
IRX1,-0.095924
PTPRT,-0.026606
GRM2,0.026792
KRT75,-0.011815
TEPSIN,0.0018466
WIPF1,-0.047424
IFT46,-0.16061
KIAA1211,-0.02828
NIPSNAP3B,-0.0035187
SNX32,0.083525
TMEM237,-0.15911
COASY,0.14184
LRRC53,-0.15623
DHRS7,-0.20309
CHP2,0.11337
EGFL8,0.17166
MAPK8IP2,0.041429
ETS2,0.059361
MRPS34,0.030727
RYR3,-0.007853
GABBR1,-0.055733
SCUBE1,0.047358
SYTL1,-0.051268
PSKH1,-0.12431
ORAI1,0.24027
CEP70,-0.062465
SORCS1,-0.16456
CCNI2,0.094963
H2AFJ,-0.034311
GNPNAT1,0.0048886
CUL2,0.085472
PRDX5,0.034774
TTC30B,0.027896
KIAA1429,0.18408
ITGA4,0.13843
DCAF8L2,-0.14394
PAQR5,0.00054151
MTO1,0.063506
NAGK,0.044905
IMPDH2,0.097422
FNIP1,0.049382
IL18RAP,-0.1764
HIST1H2AC,0.013531
FAM163A,-0.065613
PRTFDC1,-0.046145
DGKG,-0.080481
C1orf87,0.0037475
ADRB1,-0.010804
EPC1,-0.055626
KIF20A,0.092288
GLA,0.16965
C2orf15,-0.093811
PRR11,-0.18902
ZNF750,-0.14556
LHX2,0.03808
CELA1,0.048071
ANKUB1,0.036315
OPN5,-0.093783
STON1,0.030297
C6orf136,0.063012
NOL4,0.20829
FAM189B,0.017963
SPOCK1,0.26172
FCGR2B,-0.062824
KIF11,0.36433
GCOM1,0.25204
EPAS1,0.055027
NT5C1B,0.11319
KRTAP5-1,-0.017752
TXNDC5,0.090971
CHRNB4,-0.088962
GOLGA6L2,0.032045
GKN2,-0.040096
TRMT10C,0.1683
TMEM67,0.11788
MECP2,-0.093155
PDHA2,-0.084284
RAD51B,0.0045992
MUT,-0.079363
PARG,-0.12596
RBPMS2,0.035137
SHMT1,0.13849
TIMM29,-0.022564
RMDN2,0.13582
GGACT,0.30159
SLC8A1,-0.093489
WDR35,-0.061252
RBM28,0.31673
NEK2,0.072456
CASP5,-0.045945
SLC22A16,-0.097296
ASMTL,0.041094
PLXNA4,0.093989
GTF2H5,0.1182
HELQ,-0.094074
ALG5,-0.15214
PAQR9,0.2125
HOXA3,0.14496
ADAM17,0.040389
ADGRF4,-0.10586
PRKG2,0.15252
PKP1,0.074681
C10orf131,-0.09294
RAB28,0.049314
ADM2,-0.064962
PET117,0.093614
PRPF6,0.45058
MRPS2,0.14026
CMTM7,0.0042249
SDCBP,0.13294
PAWR,-0.10815
AP1M2,-0.14951
PLAG1,-0.0014965
JAZF1,-0.11151
APPBP2,0.042255
ABCB8,-0.05807
FLT4,-0.12096
LHX5,0.17887
KRR1,0.11311
DIAPH2,0.078564
NKX2-6,-0.11695
MRPS36,0.032558
DCLRE1A,0.14331
QRFP,0.0047238
EMILIN3,0.15697
HTR2C,-0.053434
PHKA2,0.18929
CDKL5,0.12521
ERVW-1,0.079344
MUC17,-0.13225
FAM105A,0.06587
PGAP1,0.18134
GNG8,-0.055909
HS3ST4,-0.029593
RTL8A,-0.058284
AK9,0.12932
ERBB4,-0.03151
PPDPF,-0.048732
ULBP3,-0.008336
HSD17B1,-0.10418
TRAIP,0.79663
STPG1,0.013685
POTEM,-0.19003
UBXN10,0.17378
LRRIQ3,-0.12423
CCKBR,0.078037
KIF4A,0.075207
DNAH6,0.21495
OR3A1,0.023223
C7orf65,0.097209
C2CD4C,-0.052403
TRIM47,-0.01274
DRICH1,0.21109
MCC,0.060221
APOBEC1,-0.035442
SMR3A,0.069037
GK2,0.09864
FIGNL2,-0.07301
GMIP,0.49733
TMEM250,-0.019821
MS4A2,-0.020931
SH3RF3,-0.14988
UBE4B,-0.0065883
WWP2,-0.0069479
C21orf2,0.022679
CAMTA2,-0.10365
MYH13,0.082847
AK2,0.25972
NGDN,0.30132
DPPA3,-0.069578
GUCY2F,0.026109
CDC25A,-0.019074
LINGO4,0.17735
SLC29A3,-0.02937
ADRA1B,0.087056
CCDC61,0.054395
MICA,0.056161
CBY3,-0.081994
SMAD5,0.22076
MIEF2,0.16097
DNASE1L3,-0.092418
TMEM110,0.046907
CLEC4D,-0.028709
EPS8L1,0.10595
USP21,-0.077694
CASQ1,-0.037421
TBC1D31,0.052628
DCSTAMP,0.10153
KISS1,0.012804
TOR3A,0.085113
AGTPBP1,0.25283
TMEM234,-0.097457
INSL4,0.010893
TMEM120B,0.16537
LRGUK,0.046146
IZUMO3,-0.10881
KRT86,-0.098084
GDPD3,0.051903
EHD1,-0.023286
CDK5R1,0.084667
EVPL,0.33489
ZNF502,0.11672
FCRLB,-0.097625
SARS2,-0.075418
KREMEN2,-0.08067
CCDC130,0.035017
GPN2,0.028846
CYP2W1,-0.0062846
GTPBP2,-0.081685
MASP2,-0.008059
IFI27L1,-0.0099518
EMILIN2,0.01659
C2orf74,0.031499
TMC3,0.040073
ERVV-1,0.12044
HLA-DQB1,0.083377
TBX18,-0.073721
RET,0.23981
PBLD,0.046188
KLHL26,-0.095833
NCOR2,0.0057691
ZNF649,0.059646
SSR4,-0.052353
RWDD4,0.11229
GNAT2,-0.032558
PCDH1,-0.067691
STARD5,-0.053075
PUM1,0.27548
FBXO3,0.072523
ABTB1,-0.047199
MERTK,0.021984
MYEOV,-0.026297
MAP3K13,0.042708
NDC1,-0.068716
ACSL5,0.026175
AP5M1,0.1006
GRINA,-0.14135
TNFRSF13C,0.066717
PRMT6,-0.041017
FABP3,0.21037
PKD2,0.29211
PGD,0.4134
HSF2,0.069327
ZNF326,0.020687
LSG1,-0.06961
C20orf85,0.055464
SERINC5,0.29513
DDR1,0.046957
F2,0.17423
ZNF10,-0.035533
FREM2,-0.0014145
NMNAT3,0.11893
SPATA3,-0.19316
TOP1,0.29893
RASGEF1A,0.16461
CAMTA1,0.085847
SZT2,0.16221
BRD7,-0.012196
TMEM52,0.0088776
ENDOG,0.037854
NLRC4,0.0093387
SST,0.059769
IL15RA,0.028715
FBXL19,0.035626
SMIM24,-0.037108
SLC25A31,-0.08876
CHAD,-0.02808
FMO1,0.1572
DEPDC5,-0.00054306
COPA,0.050478
TNS4,0.015988
ZSCAN16,0.18599
MICU3,-0.11216
SGCZ,0.1403
ZNF483,-0.019689
CABP1,0.040756
ANKRD42,0.063806
UHMK1,-0.059949
TMEM236,-0.032633
ANKDD1A,0.035027
STK35,-0.0017192
ALOX12,0.027259
TRIAP1,0.040108
OPRM1,-0.05962
ANKRD13A,0.09275
GUSB,-0.041048
MEOX1,-0.07343
PTMS,-0.034787
LOC730098,0.030346
MAG,0.048347
ZNF142,-0.018961
OTUD3,0.098627
OR4D2,0.22436
NPC2,0.071884
COMMD1,-0.047433
RNASET2,-0.11233
POLL,0.13959
LNPK,0.13619
KEAP1,-0.090582
RBL1,0.18617
AIFM3,0.003324
NR6A1,0.14646
DPCD,-0.10987
PPL,0.043967
SMAD7,0.0080079
PALLD,0.11954
VWA8,0.25923
TSN,0.044407
SRGAP2C,0.01427
UBE2D1,0.071168
CARD18,0.031373
RNF217,-0.033267
NEO1,0.15284
SCARA3,-0.050388
BTF3L4,0.0076151
FIBIN,0.062856
ANKRD22,0.0020982
LRRC40,-0.0072133
TMEM168,0.14296
VPS8,0.2984
SMARCC1,0.29395
TMEM159,0.06737
TWNK,0.028112
HS1BP3,-0.035763
PROSER2,-0.10266
MAGEA8,0.2476
HPRT1,-0.06477
CLDN1,-0.015017
ARHGEF9,0.0042954
IL7,-0.050735
KRTAP19-2,-0.057272
GLYR1,-0.062985
SNTG2,-0.069714
ADCK2,0.23107
MCAM,-0.14429
LRRC75A,0.26744
INHBB,0.17081
NRTN,-0.059722
MTNR1A,0.059479
SOS2,-0.053156
ZDHHC7,0.13379
CRTC3,0.18707
TMEM74B,-0.019056
B4GALNT2,0.077952
CAVIN3,0.017273
WNT6,-0.10665
BHLHA15,0.14889
SPATA9,-0.13898
MAGEC3,0.32036
C17orf75,0.079291
ATL2,0.10538
LGI3,0.050855
ABCB7,0.10038
FAM46B,-0.029363
FKBP9,-0.02643
WLS,-0.051753
SYBU,0.055904
CAB39,0.092023
JAKMIP2,0.0083538
EPHX4,0.03632
PHF13,0.23485
SCAMP1,-0.10467
TRIM14,0.18648
ALDH18A1,0.28011
CRP,0.083816
ATP1A4,0.1476
KLRG2,-0.033681
C15orf53,-0.019728
GSTM3,0.10598
RIMS1,-0.081538
ZSWIM7,0.28846
RNF168,0.16348
MYO3A,-0.13321
FERD3L,-0.0052137
OR2C1,0.019062
INTS14,0.042882
CD79B,0.010013
KRTAP4-7,0.035892
PCCB,-0.089623
PANX3,0.10517
ZFAND3,-0.054395
MFSD2B,0.16352
OR56B1,0.021452
ACTB,0.047998
TECTB,0.024518
SNF8,0.27228
MAP2,0.23906
FAR2,-0.063215
CDK5RAP2,0.17306
PXK,0.044114
MYL5,-0.051633
DIAPH1,-0.075437
NKPD1,0.17462
C1D,0.085865
ZNF708,-0.061487
TRIM68,0.16708
C19orf43,0.11759
UBE2H,0.44355
ZCCHC2,-0.096988
MAP4,0.089129
TMEM170B,0.13399
ZNF496,0.23195
OR8S1,-0.030594
GALC,-0.03806
STRA6,0.0019476
BICDL2,-0.046571
COL9A1,-0.050744
PDILT,-0.034192
IFIT3,0.10282
MTMR2,-0.023169
ALX4,-0.025615
MMD2,0.35453
PRKCD,-0.093508
RPL7,0.31451
CISH,0.007781
SLC4A5,0.029513
CEP128,0.066926
NAPG,-0.1038
YARS2,0.055216
HNRNPCL3,-0.09741
SAP130,0.13845
POMZP3,-0.14502
DGKQ,-0.014706
FOXD1,0.065883
RAB33A,-0.021411
LIMS3,0.17784
PLB1,-0.012786
DVL3,0.14334
ERC2,0.017071
ATP13A3,0.051809
CLDN8,-0.0041971
FBXO28,0.034992
CXCL16,0.025524
ZNF287,0.13877
F8A3,0.02941
RIN3,0.079924
SCARA5,0.023956
MKS1,-0.065675
HSPB3,-0.079541
EXOSC3,0.0031871
TOMM5,0.1175
TM9SF4,-0.042603
ABCA2,-0.033132
ADA2,-0.045397
NAV1,0.13917
GIT2,0.060703
DDX17,-0.068383
C7orf25,-0.11408
KTI12,0.14549
CDC42,0.054793
GCC1,0.05113
DCUN1D4,-0.069938
PPP2R5D,-0.083822
OR2L2,0.082425
OS9,-0.059142
WDR33,0.12417
TMED10,0.18823
C1orf204,0.19916
C9orf170,0.078233
KRT85,0.058178
TEAD3,0.24232
TMEM213,0.17132
CDC42EP4,0.085213
SAMD12,0.15446
ID4,0.092136
GGT2,-0.13005
VPS37B,0.14346
RFPL3,-0.030517
MFSD11,0.0084229
TEX13C,0.013536
ARFGEF1,-0.040669
NFE4,0.13769
CDKN2B,0.14307
NLRP7,0.05071
TMEM132D,0.23327
FOXN4,-0.083231
SLC2A4RG,0.15195
CCDC122,-0.084789
S100A1,0.1368
DEFB110,0.011748
OGDHL,-0.030512
DNAJC5,0.038969
FOXA2,-0.06962
ZNF554,0.072375
WNT3A,0.19544
TMEM176A,0.11865
NTNG1,-0.012816
ABLIM2,0.10152
ZNF148,0.35097
SNX3,-0.073037
ADCY9,-0.0085413
TCF23,-0.032584
BGLAP,0.12698
AK3,-0.018113
LOC100287290,-0.014734
NTMT1,0.077032
EPHX1,0.15123
CPT1B,0.19305
ESR2,-0.091247
C8orf31,0.11464
NUGGC,0.16825
MAMDC4,0.088457
OR10J1,0.012205
USP17L13,-0.043054
UBE4A,-0.03831
PEX1,0.0043797
CCL11,0.017449
PRPF38B,0.058442
GID4,-0.024464
HEY2,0.060132
GK5,0.040381
TUBB2B,-0.040201
MAGEB4,-0.038061
ABCD1,-0.083884
APBB2,0.013681
C10orf12,0.093601
MAP10,-0.033831
CCBE1,0.16573
LOC339862,-0.018256
FANCG,0.050915
SETDB2,0.14944
SLC52A2,0.076639
CELSR1,0.084838
RAB40B,-0.053315
ANO3,0.22671
TSC2,0.37433
MTHFD1,0.17953
TUBB8,0.033282
LRRC37A2,0.056619
YEATS2,0.0346
GSTO1,0.084934
PFKFB2,-0.061162
TMEM208,0.048108
KRTCAP2,0.03888
CTSH,0.1017
APOC3,-0.032566
TRIM35,-0.13571
MAX,0.19092
NR4A2,0.16041
ABCA5,0.18765
SLC25A51,-0.029683
VN1R4,-0.062053
CLINT1,0.17615
RBM46,0.17865
CYP7A1,-0.0017115
C3orf56,0.030418
TSPEAR,0.15858
AES,-0.031593
ACTN4,0.13647
ZDHHC11,-0.033817
TMED3,0.027677
NACC1,-0.043732
DOCK8,0.11284
DMRTC1B,0.05014
HEPHL1,0.083083
YWHAQ,0.07504
ALDH5A1,-0.13371
TNNC1,0.13453
LRRN2,-0.036935
KPNA5,0.03506
CACNA1A,0.2551
RRBP1,0.05055
TMEM41B,0.085085
LENG9,0.17847
CFAP46,-0.038323
NRL,0.013376
CCDC96,-0.0203
METTL9,-0.039948
HDAC4,0.028745
EIF1B,-0.066205
MED12L,0.09245
SLC18A1,0.14976
LRRD1,-0.034713
GSN,0.032856
RSL1D1,0.27677
KDELC1,0.070904
P2RY1,0.03022
LIX1L,0.05522
MESP2,-0.13158
LRRC37A,-0.044079
MGAT5,0.046173
ZNF577,0.11307
C17orf99,0.15666
PNMA2,-0.019135
PABPC1L2B,0.031491
ACP2,0.017608
CDH12,0.15421
SCAMP3,0.060981
SGO2,-0.048337
NUTM2A,0.12983
COX8A,-0.040739
C9orf129,-0.053692
MEGF6,0.10066
XG,0.045745
RPP38,-0.021111
RAB44,0.11335
LRRC47,-0.058953
ZZEF1,-0.030672
BSCL2,-0.022578
GGA2,0.13127
MAGI3,-0.044615
NFATC4,-0.073927
PLEKHA1,0.040381
ZNF529,-0.057608
LRRC10,-0.018553
ZSCAN9,0.024518
ENTPD1,-0.15258
SLC2A14,-0.043754
CCDC85B,-0.031643
TMEM127,-0.0041462
CD24,0.0033814
RPA3,-0.018712
ZNF705E,-0.00016343
NIPA2,0.1087
BCL2L13,-0.088612
CENPI,0.86473
FCMR,0.00051862
TNPO1,0.23936
MKNK1,-0.0036473
SYNPO,0.2228
GATAD1,-0.11443
PSG9,0.02673
TTLL1,-0.061815
OXCT2,0.036238
APOO,0.12639
ABCG1,0.075799
TNNT3,0.023657
LGI4,-0.064299
PIP5K1B,0.042787
STMN2,0.063373
CARS,0.26746
SLPI,0.17342
FAAP20,-0.0063593
OR6K3,0.12661
FAM161B,0.1235
UGP2,0.062458
CD300C,-0.039319
SLCO4A1,-0.011119
OR1C1,0.17316
HCN4,-0.040479
ABCC6,0.11006
APLP1,-0.027924
EBLN2,0.027398
HIGD1B,-0.058602
CX3CR1,-0.012396
PACSIN1,0.12919
MAN2B1,0.20209
NUDT3,-0.057532
FKBP3,0.0062784
PARVB,0.083296
IL10RA,-0.016831
NMD3,0.33378
LOC101928841,0.054689
MAGEA4,0.12365
INTS5,0.10367
TRPC6,0.080502
OR10J3,0.0025299
RFWD3,-0.0011699
PSD2,0.16093
RIN2,-0.04983
AADAT,0.029128
INTS9,0.007435
B3GALT5,-0.087226
PARD6G,0.0010235
IFITM2,0.11283
C1orf61,0.063674
SOX10,0.012563
DMTN,-0.10169
KDM4A,0.12391
AKAP17A,0.22805
SLC7A5,0.16668
ELAVL3,0.11993
SPACA9,0.090563
TUBGCP5,0.66783
ICOSLG,0.13367
DNAAF3,0.076359
CXCL10,0.013887
TUBB2A,-0.15009
KLHDC9,0.033502
HK1,0.096683
C17orf77,-0.080544
CSRP3,-0.071544
GCH1,0.16181
GUCY1B3,0.048693
CBWD5,0.20517
MSRB3,0.031806
SERGEF,-0.024679
TPD52L1,-0.032628
CRLF3,0.22696
PLN,-0.0086078
DAOA,-0.016562
C7orf33,0.027974
FAM159B,0.093207
KRTAP11-1,0.063352
MTSS1L,-0.032626
YPEL2,0.10162
KIRREL3,-0.017749
TRIM61,0.087361
FGF13,0.0070483
ARMC8,-0.054478
NSD1,0.32224
GNAL,0.10946
EPDR1,0.14755
C6orf47,-0.017325
PCDHGB6,0.105
ZNF414,-0.0063779
DEDD2,0.13156
HOXB5,-0.0097826
NDEL1,-0.020356
MED18,0.06392
C8orf4,0.073608
CD99L2,0.16502
GOLGA8H,-0.033593
CYYR1-AS1,0.035557
PPM1H,0.21024
C17orf62,-0.023605
CRNDE,0.1563
UBALD2,-0.088302
STX3,-0.011611
GALNS,0.079385
RETN,0.15033
LHX1,-0.17974
EMC1,-0.011233
ELAC1,0.0061189
DUOX2,0.14392
MICAL2,0.068074
PELI1,0.024793
AOC3,0.042784
FSCB,-0.068207
C2orf83,-0.10796
KRTAP22-1,-0.069832
FAM111B,-0.10013
GBP1,0.20191
KRTAP26-1,-0.07913
PRKAA1,0.069565
KRT5,-0.031758
GNAS,-0.072246
ECSIT,0.057752
ATP2B2,0.017489
ACTR10,0.03782
ADORA1,0.17582
PTMA,0.3416
DOCK1,0.088636
ADAMTS18,-0.02893
SEC14L4,0.01704
ATF7IP2,0.15177
MAT2B,-0.0055612
UVSSA,0.20029
KLHL30,0.18801
SLC39A4,0.066586
TIMP3,-0.00029193
GGTLC2,-0.057993
POTEG,-0.16334
NRAS,0.086663
CHD9,0.0010407
CCR10,0.028634
METTL24,0.34956
OR5M3,-0.057844
NLK,0.13098
BCAN,0.15259
GABRR3,-0.063088
ZNF641,-0.06408
SEMA3G,-0.081049
RNF24,0.0055801
PRPS2,0.10485
DNAH17,0.06678
