Gene,Score
NXF2,-0.595212265
NXF2B,-0.595212265
NXF3,-0.164446659
NXF5,-0.265148417
NXN,-0.573442294
NXNL1,-0.205570233
NXNL2,-0.494743169
NXPE1,-0.463911896
NXPE2,-1.129189682
NXPE3,-0.975220482
NXPE4,-1.850314119
NXPH1,-0.962677529
NXPH2,-1.246292771
NXPH3,-0.483472958
NXPH4,-0.965932762
NXT1,-2.971442633
NXT2,-0.177386738
NYAP1,-0.752730608
NYAP2,-0.940050093
NYNRIN,-0.33456404
NYX,-0.510769657
OAF,-1.109461095
OARD1,-0.523072144
OAS1,-0.380800697
OAS2,-1.377534711
OAS3,-0.94781343
OASL,-1.623990987
OAT,-0.25663662
OAZ1,-0.469373983
OAZ2,-0.040678433
OAZ3,-0.086259561
OBFC1,-1.357901972
OBP2A,-0.274866796
OBP2B,-0.261968121
OBSCN,-1.883681858
OBSL1,-0.18041521
OC90,-0.57258213
OCA2,-2.213410998
OCEL1,-0.212392212
OCIAD1,-0.267527357
OCIAD2,-0.205198186
OCLN,-0.33405484
OCM,-0.359997326
OCM2,-0.265783621
OCRL,-0.843474298
OCSTAMP,-0.272491061
ODAM,-0.5126966
ODC1,-1.572018349
ODF1,-0.468949175
ODF2,-1.483198544
ODF2L,-0.808686566
ODF3,-0.420872559
ODF3B,-0.771694391
ODF3L1,-0.296504188
ODF3L2,-0.823089386
ODF4,-0.588362743
OFCC1,-0.74067354
OFD1,-0.418526724
OGDH,-0.703934216
OGDHL,-0.685376692
OGFOD1,-0.709038748
OGFOD2,-0.54609939
OGFOD3,-2.938628716
OGFR,-1.949719975
OGFRL1,-0.826308057
OGG1,-1.396176496
OGN,-0.400447035
OGT,-2.314775967
OIP5,-1.773449776
OIT3,-0.291247484
OLA1,-0.806242778
OLAH,-0.7504131
OLFM1,-0.748872276
OLFM2,-0.414362113
OLFM3,-0.482390534
OLFM4,-0.805364764
OLFML1,-1.392470859
OLFML2A,-1.355776165
OLFML2B,-1.255501089
OLFML3,-0.570949066
OLIG1,-0.405558445
OLIG2,-0.307772475
OLIG3,-0.848696344
OLR1,-0.136418966
OMA1,-0.339908385
OMD,-0.763019565
OMG,-0.241140353
OMP,-0.219273299
ONECUT1,-0.753122312
ONECUT2,-0.71471787
ONECUT3,-0.881633055
OOEP,-0.99138628
OPA1,-1.152994851
OPA3,-1.399553714
OPALIN,-1.131748643
OPCML,-0.381149641
OPHN1,-0.269093971
OPLAH,-0.659684297
OPN1LW,-1.070313023
OPN1MW,-1.432961295
OPN1MW2,-0.679131748
OPN1SW,-0.936966105
OPN3,-0.578583217
OPN4,-0.257746339
OPN5,-1.16887979
OPRD1,-1.929782894
OPRK1,-0.36090847
OPRL1,-2.94881984
OPRM1,-1.380355105
OPTC,-0.772229105
OPTN,-0.330137239
OR10A4,-0.533437615
OR10A7,-0.393256569
OR10AD1,-0.664895173
OR10C1,-1.148292367
OR10G3,-1.212679754
OR10J1,-0.793503846
OR10K1,-0.961390694
OR10P1,-0.688403628
OR10Q1,-0.95469131
OR10R2,-0.413505779
OR10S1,-1.172436243
OR10T2,-0.844131083
OR10V1,-0.658002965
OR10W1,-0.532808901
OR10X1,-0.814058353
OR10Z1,-0.759147736
OR11A1,-1.106177738
OR11G2,-0.398190426
OR11H4,-1.163515527
OR11L1,-0.569609027
OR12D2,-0.20947563
OR12D3,-0.939548434
OR13A1,-0.746545063
OR13C3,-1.347879994
OR13C8,-0.648504469
OR13F1,-0.662749202
OR13G1,-0.279139381
OR13H1,-0.922969346
OR13J1,-0.652270851
OR14A16,-0.697133631
OR14C36,-0.894484622
OR14I1,-0.694804141
OR14J1,-0.73943129
OR1A1,-0.96055214
OR1B1,-0.776612033
OR1C1,-0.524429931
OR1F1,-0.914050382
OR1G1,-0.843765984
OR1I1,-1.35564929
OR1K1,-0.272863424
OR1L8,-0.840920403
OR1M1,-1.319785757
OR1N1,-0.843094861
OR1N2,-0.941968546
OR2AE1,-0.711519234
OR2AG2,-1.117707465
OR2AK2,-0.332904847
OR2AP1,-0.576037559
OR2AT4,-0.674333321
OR2B11,-0.843689613
OR2B3,-0.635787276
OR2C1,-0.982976048
OR2C3,-0.47612667
OR2D2,-1.261229082
OR2D3,-0.672128482
OR2F1,-0.685723875
OR2F2,-1.096551205
OR2G2,-0.746424267
OR2G3,-1.377630791
OR2G6,-0.909539851
OR2H1,-1.113825957
OR2K2,-0.633847214
OR2L13,-0.355845035
OR2M4,-0.929087509
OR2S2,-0.751616621
OR2T1,-0.623536876
OR2T10,-1.300248137
OR2T11,-0.243468424
OR2T6,-1.158204073
OR2V1,-0.54440225
OR2W3,-0.660881157
OR2W5,-1.26968129
OR2Y1,-0.90365762
OR2Z1,-0.362208329
OR3A1,-0.582679188
OR4C11,-1.023369917
OR4C16,-0.523512505
OR4C3,-0.588199571
OR4C6,-0.785774448
OR4D1,-0.685575562
OR4D11,-0.559827466
OR4D2,-0.641973993
OR4D5,-1.450124996
OR4D6,-0.727994986
OR4E2,-1.185492434
OR4F6,-0.60707455
OR4K1,-0.474070986
OR4K13,-0.508403859
OR4K14,-0.895961387
OR4K17,-0.949802498
OR4K5,-0.792241579
OR4N5,-0.583725511
OR4S1,-0.947215356
OR4S2,-0.83334409
OR4X1,-1.161727445
OR4X2,-0.542078392
OR51B2,-0.962653793
OR51B4,-0.676544614
OR51B5,-0.788837907
OR51B6,-0.646573617
OR51D1,-0.354005068
OR51E1,-1.802863961
OR51E2,-1.401026641
OR51F1,-1.245627618
OR51F2,-0.322646341
OR51G1,-1.258049643
OR51G2,-0.661875154
OR51I1,-0.785639921
OR51I2,-0.525055313
OR51L1,-1.250412937
OR51M1,-0.989024619
OR51Q1,-1.602286921
OR51S1,-0.224263731
OR51T1,-0.43647875
OR51V1,-0.3742417
OR52A1,-1.09226746
OR52A5,-0.778253725
OR52B2,-0.761027675
OR52B4,-0.652966765
OR52B6,-0.385183893
OR52D1,-0.924546279
OR52E4,-0.643307202
OR52H1,-0.494444606
OR52J3,-0.72086746
OR52K2,-0.669395724
OR52M1,-1.361691865
OR52N1,-0.549305398
OR52N2,-1.034508122
OR52N4,-1.236171272
OR52R1,-1.011410174
OR52W1,-0.901295436
OR56A3,-1.070033694
OR56A4,-0.42384398
OR56A5,-0.928780989
OR56B4,-1.272814773
OR5A1,-1.194712876
OR5A2,-0.676505647
OR5AC2,-1.144043958
OR5AN1,-0.671567623
OR5AP2,-0.954327805
OR5AR1,-0.769256429
OR5AU1,-0.57366213
OR5B21,-0.824492688
OR5C1,-1.093700993
OR5D14,-0.629557442
OR5I1,-1.157560763
OR5J2,-0.925572454
OR5M11,-1.13103292
OR5M9,-0.80208019
OR5P2,-0.867127988
OR5R1,-1.155856816
OR5V1,-0.878865721
OR5W2,-0.552959035
OR6A2,-0.718212466
OR6B1,-0.938754358
OR6C4,-0.584856935
OR6C6,-0.837404462
OR6C65,-1.095776458
OR6F1,-0.221917934
OR6K2,-1.125036929
OR6K6,-1.148530842
OR6N1,-1.362525133
OR6P1,-0.999947262
OR6Q1,-0.557888543
OR6S1,-0.563152834
OR6T1,-0.886941931
OR6V1,-0.755017433
OR6X1,-0.957747161
OR6Y1,-1.348577222
OR7D2,-0.783253447
OR7G3,-0.733372808
OR8A1,-0.481028826
OR8B4,-0.599347443
OR8B8,-0.895273798
OR8D1,-0.984003774
OR8D2,-0.924402874
OR8I2,-1.200176584
OR8S1,-1.319312702
OR9A2,-0.628561663
OR9G1,-0.773900935
OR9G4,-0.888210829
OR9I1,-0.689979945
OR9Q1,-0.663082658
OR9Q2,-0.800817195
ORAI1,-1.21888139
ORAI2,-0.171753077
ORAI3,-0.754254891
ORAOV1,-0.701984548
ORC1,-0.686051113
ORC2,-0.388013597
ORC3,-0.285065362
ORC4,-0.696698037
ORC5,-0.728683049
ORC6,-1.967909233
ORM1,-0.634732944
ORM2,-0.687063166
ORMDL1,-0.998092096
ORMDL2,-0.496121635
ORMDL3,-0.345036349
OS9,-0.277275798
OSBP,-1.51166242
OSBP2,-1.061759411
OSBPL10,-0.728519255
OSBPL11,-1.235584441
OSBPL1A,-0.755481721
OSBPL2,-0.341659356
OSBPL3,-0.500157693
OSBPL5,-1.249579949
OSBPL6,-0.389049972
OSBPL7,-0.239472945
OSBPL8,-0.505885851
OSBPL9,-0.537936004
OSCAR,-0.128318505
OSCP1,-0.499273243
OSER1,-0.330533909
OSGEP,-1.084110488
OSGEPL1,-1.77811904
OSGIN1,-0.430336687
OSGIN2,-0.89984163
OSM,-0.019967751
OSMR,-0.419299137
OSR1,-2.150659776
OSR2,-1.126686133
OST4,-0.860812516
OSTC,-0.663941029
OSTF1,-0.386110196
OSTM1,-0.171374587
OSTN,-0.965113407
OTC,-1.128005506
OTOA,-0.727924428
OTOF,-0.860314991
OTOG,-1.737424798
OTOGL,-0.880812585
OTOL1,-0.166392842
OTOP1,-0.645234005
OTOP2,-0.409231533
OTOP3,-2.544117065
OTOR,-1.462010709
OTOS,-0.548461285
OTP,-0.807336549
OTUB1,-0.87453779
OTUB2,-0.439329461
OTUD1,-1.440368638
OTUD3,-0.977862674
OTUD4,-1.129771559
OTUD5,-1.139867646
OTUD6A,-0.516795464
OTUD6B,-2.293145333
OTUD7A,-0.629123019
OTUD7B,-0.62102746
OTULIN,-0.155748101
OTX1,-0.999401128
OTX2,-0.883915551
OVCA2,-0.37104952
OVCH1,-0.632091754
OVCH2,-1.016416237
OVGP1,-0.310797187
OVOL1,-0.376534569
OVOL2,-0.501750612
OVOL3,-1.907351574
OXA1L,-0.445868558
OXCT1,-0.524367124
OXCT2,-0.601716954
OXER1,-1.606004289
OXGR1,-0.726149648
OXLD1,-1.141269115
OXNAD1,-1.075138483
OXR1,-0.327808427
OXSM,-1.136130021
OXSR1,-0.789090304
OXT,-2.113280961
OXTR,-1.400052233
P2RX1,-0.418897964
P2RX2,-0.695822563
P2RX3,-0.59435775
P2RX4,-0.895888332
P2RX5,-1.249212287
P2RX6,-0.366139287
P2RX7,-0.431821524
P2RY1,-0.285253419
P2RY10,-0.827228271
P2RY11,-0.217444109
P2RY12,-0.617967315
P2RY13,-0.25443094
P2RY14,-2.201085564
P2RY2,-0.662224626
P2RY4,-0.217154069
P2RY6,-0.842465429
P2RY8,-1.676889529
P3H1,-0.46696188
P3H2,-0.174695627
P3H3,-0.709342677
P3H4,-0.888586333
P4HA1,-0.278074281
P4HA2,-1.177268187
P4HA3,-0.698040237
P4HB,-0.544176306
P4HTM,-0.567815883
PA2G4,-0.738686588
PAAF1,-0.618847774
PABPC1,-1.000386489
PABPC1L,-0.746370413
PABPC1L2A,-1.423974823
PABPC1L2B,-1.423974823
PABPC3,-2.417080652
PABPC4,-0.565897783
PABPC4L,-0.621557509
PABPC5,-0.126654399
PABPN1,-0.145313577
PABPN1L,-0.265413062
PACRG,-0.286518225
PACRGL,-0.214498996
PACS1,-0.152052319
PACS2,-0.478796082
PACSIN1,-2.608864405
PACSIN2,-0.064586429
PACSIN3,-2.500099744
PADI1,-0.60807213
PADI2,-0.57037785
PADI3,-0.70577395
PADI4,-0.951795326
PADI6,-0.608654896
PAEP,-0.695436247
PAF1,-0.48145482
PAFAH1B1,-1.143251913
PAFAH1B2,-0.416114087
PAFAH1B3,-0.59527388
PAFAH2,-0.571047588
PAG1,-0.42392939
PAGE1,-0.513850623
PAGE2,-0.416908542
PAGE2B,-0.384376195
PAGE4,-1.077830042
PAGE5,-0.541562353
PAGR1,-0.353468292
PAH,-0.332460826
PAICS,-2.284347688
PAIP1,-0.494362998
PAIP2,-0.325684924
PAIP2B,-0.295420387
PAK1,-1.486752789
PAK1IP1,-2.519798207
PAK2,-0.282905439
PAK3,-2.253584237
PAK4,-0.758967044
PAK6,-1.888337301
PAK7,-1.725716417
PALB2,-0.23671897
PALD1,-0.371949022
PALLD,-0.233841029
PALM,-0.652998402
PALM2,-0.826719295
PALM2-AKAP2,-0.165990115
PALM3,-0.548596797
PALMD,-0.550029424
PAM,-0.39963151
PAM16,-3.389299763
PAMR1,-0.641004575
PAN2,-7.8639533
PAN3,-5.577718396
PANK1,-1.511890543
PANK2,-0.264434034
PANK3,-0.76677056
PANK4,-0.028104704
PANX1,-0.44698593
PANX2,-0.304239981
PANX3,-0.407422467
PAOX,-0.37929078
PAPD4,-1.154164387
PAPD5,-0.549908736
PAPD7,-1.18731201
PAPL,-0.272142126
PAPLN,-0.310431972
PAPOLA,-1.174216437
PAPOLB,-0.425267915
PAPOLG,-0.992462102
PAPPA,-2.152749097
PAPPA2,-1.294633059
PAPSS1,-0.704194473
PAPSS2,-0.197540476
PAQR3,-1.730988365
PAQR4,-0.317545352
PAQR5,-0.832212372
PAQR6,-0.293796625
PAQR7,-0.349075941
PAQR8,-1.483847839
PAQR9,-0.74492716
PARD3,-1.438277915
PARD3B,-0.939603534
PARD6A,-2.306464074
PARD6B,-0.483371186
PARD6G,-0.394829123
PARG,-1.27407782
PARK2,-0.430597947
PARK7,-0.735540733
PARL,-0.953561547
PARM1,-0.660477831
PARN,-0.389913009
PARP1,-0.736033891
PARP10,-1.277680583
PARP11,-1.376121768
PARP12,-0.977936162
PARP14,-0.86660012
PARP15,-1.815740608
PARP16,-1.326700591
PARP2,-0.473569843
PARP3,-0.512878668
PARP4,-0.181019839
PARP6,-0.50006445
PARP8,-0.494209337
PARP9,-0.376506713
PARPBP,-2.350617055
PARS2,-1.57734038
PARVA,-0.314367443
PARVB,-1.231210739
PARVG,-1.016610534
PASD1,-1.218275345
PASK,-0.507342458
PATE1,-0.382671512
PATE2,-1.358756051
PATE3,-0.554556682
PATE4,-1.386475196
PATL1,-2.663840289
PATL2,-0.569578581
PATZ1,-0.922676671
PAWR,-1.065638349
PAX1,-0.736959145
PAX2,-1.149257598
PAX3,-0.180141522
PAX4,-0.638110811
PAX5,-0.03184571
PAX6,-2.275920773
PAX7,-1.161238592
PAX8,-1.020141274
PAX9,-0.468994173
PAXBP1,-0.79423275
PAXIP1,-0.470286664
PBDC1,-1.434889378
PBK,-1.944467498
PBLD,-0.655752652
PBOV1,-0.81346808
PBRM1,-0.386253461
PBX1,-2.650433904
PBX2,-7.091285538
PBX3,-5.924872375
PBX4,-0.724202226
PBXIP1,-1.167052677
PC,-2.917146736
PCBD1,-0.197053147
PCBD2,-0.740795339
PCBP1,-1.826909345
PCBP2,-0.433059111
PCBP3,-0.579496018
PCBP4,-0.188172171
PCCA,-1.52552871
PCCB,-1.584244104
PCDH1,-0.570437239
PCDH10,-0.208226442
PCDH11X,-1.48533267
PCDH11Y,-0.598912272
PCDH12,-0.384683739
PCDH15,-0.610856902
PCDH17,-1.585630332
PCDH18,-0.52387649
PCDH19,-1.112579926
PCDH20,-0.881293221
PCDH7,-0.269333597
PCDH8,-0.389456879
PCDH9,-1.045287462
PCDHA1,-0.819431377
PCDHA10,-1.103645237
PCDHA11,-1.011634079
PCDHA12,-0.23344024
PCDHA13,-1.031804114
PCDHA2,-0.183758011
PCDHA3,-0.369054253
PCDHA4,-0.588414537
PCDHA5,-0.851408728
PCDHA6,-0.691536186
PCDHA7,-0.324324796
PCDHA8,-1.858300598
PCDHA9,-1.268315879
PCDHAC1,-0.55708763
PCDHAC2,-0.360908104
PCDHB1,-1.149564535
PCDHB10,-1.549480941
PCDHB11,-0.310256751
PCDHB12,-0.367971881
PCDHB13,-0.525098628
PCDHB14,-0.500954006
PCDHB15,-0.556738126
PCDHB16,-0.812201881
PCDHB2,-0.330349657
PCDHB3,-0.484168329
PCDHB4,-0.840437486
PCDHB5,-0.87068824
PCDHB6,-0.758269532
PCDHB7,-0.886725456
PCDHB8,-0.32249918
PCDHB9,-1.050770231
PCDHGA1,-1.106021124
PCDHGA10,-0.169885176
PCDHGA11,-0.502340878
PCDHGA12,-1.45944772
PCDHGA2,-0.650402375
PCDHGA3,-1.13790031
PCDHGA4,-1.170342422
PCDHGA5,-0.819083138
PCDHGA6,-0.398906214
PCDHGA7,-0.462200135
PCDHGA8,-0.413630158
PCDHGA9,-1.177863342
PCDHGB1,-0.537117573
PCDHGB2,-1.111937569
PCDHGB3,-0.860660581
PCDHGB4,-0.662574153
PCDHGB5,-1.000169989
PCDHGB6,-0.33734921
PCDHGB7,-0.331151493
PCDHGC3,-0.615920675
PCDHGC4,-1.852026571
PCDHGC5,-1.067648385
PCED1A,-0.333540857
PCED1B,-0.915331834
PCF11,-0.784988953
PCGF1,-0.518588842
PCGF2,-1.544871137
PCGF3,-0.158517772
PCGF5,-1.718185384
PCGF6,-0.21125743
PCID2,-0.408920492
PCIF1,-0.30660287
PCK1,-0.654325946
PCK2,-0.625574293
PCLO,-0.25251059
PCM1,-0.213348051
PCMT1,-0.536418944
PCMTD1,-0.343170233
PCMTD2,-0.932948706
PCNA,-1.740015366
PCNP,-0.590844408
PCNT,-0.995238235
PCNX,-0.481600998
PCNXL2,-1.06177107
PCNXL3,-0.30938636
PCNXL4,-0.462332012
PCOLCE,-1.503444221
PCOLCE2,-0.32342366
PCP2,-0.492495618
PCP4,-0.573357123
PCP4L1,-0.411951844
PCSK1,-0.564198597
PCSK1N,-0.228134917
PCSK2,-1.428592082
PCSK4,-1.509442231
PCSK5,-0.794360172
PCSK6,-0.716106887
PCSK7,-1.87699146
PCSK9,-1.639737084
PCTP,-0.229037293
PCYOX1,-0.62659453
PCYOX1L,-0.275169482
PCYT1A,-0.598202064
PCYT1B,-1.572706216
PCYT2,-0.825246053
PDAP1,-0.725147835
PDC,-0.326038697
PDCD1,-0.589555174
PDCD10,-0.069780214
PDCD11,-0.203925103
PDCD1LG2,-0.512641208
PDCD2,-1.445958992
PDCD2L,-0.873207837
PDCD4,-0.425303295
PDCD5,-0.760528956
PDCD6,-0.62049754
PDCD6IP,-5.163991988
PDCD7,-0.943884876
PDCL,-0.998176094
PDCL2,-0.651226596
PDCL3,-0.140577734
PDDC1,-0.57697172
PDE10A,-1.270501523
PDE11A,-0.418406677
PDE12,-0.674335555
PDE1A,-0.120951479
PDE1B,-0.779289393
PDE1C,-0.667001789
PDE2A,-0.475644272
PDE3A,-0.763064966
PDE3B,-1.321419009
PDE4A,-1.699307061
PDE4B,-0.924064394
PDE4C,-0.838195347
PDE4D,-0.139725089
PDE4DIP,-1.602042008
PDE5A,-1.481580274
PDE6A,-1.621094361
PDE6B,-0.500351546
PDE6C,-0.985050544
PDE6D,-0.360101228
PDE6G,-2.10816574
PDE6H,-1.195308373
PDE7A,-0.381442735
PDE7B,-0.047082984
PDE8A,-0.961428768
PDE8B,-0.950413487
PDE9A,-1.10742868
PDF,-0.8453485
PDGFA,-0.279659728
PDGFB,-1.20669814
PDGFC,-0.651290623
PDGFD,-0.447660626
PDGFRA,-0.218277949
PDGFRB,-0.066783213
PDGFRL,-1.726925185
PDHA1,-0.040524298
PDHA2,-0.690086993
PDHB,-0.593016652
PDHX,-0.326828091
PDIA2,-0.072986143
PDIA3,-0.433152155
PDIA4,-0.396655308
PDIA5,-0.197656402
PDIA6,-1.653962554
PDIK1L,-0.498020569
PDILT,-0.400493978
PDK1,-0.427090334
PDK2,-0.031352011
PDK3,-0.408392923
PDK4,-1.791983751
PDLIM1,-0.310278843
PDLIM2,-0.674100598
PDLIM3,-0.539286901
PDLIM4,-0.791769366
PDLIM5,-1.243254136
PDLIM7,-0.931225086
PDP1,-1.033024912
PDP2,-0.433022508
PDPK1,-0.910617495
PDPN,-0.592509656
PDPR,-0.664767929
PDRG1,-0.36183741
PDS5A,-3.808080845
PDS5B,-4.189966938
PDSS1,-0.64936308
PDSS2,-0.165643851
PDX1,-1.721758603
PDXDC1,-0.526531756
PDXK,-1.848361279
PDXP,-1.125244581
PDYN,-2.488531199
PDZD11,-0.852716179
PDZD2,-1.252322119
PDZD3,-0.626115034
PDZD4,-0.835053109
PDZD7,-1.005907461
PDZD8,-1.500876888
PDZD9,-0.543894975
PDZK1,-1.00809836
PDZK1IP1,-0.616325043
PDZRN3,-0.901752829
PDZRN4,-1.19359145
PEA15,-1.317749807
PEAK1,-0.929666438
PEAR1,-0.279804835
PEBP1,-0.206150863
PEBP4,-0.869359631
PECR,-0.645576177
PEF1,-0.20604891
PEG10,-0.23182392
PEG3,-0.479183175
PELI1,-1.410064575
PELI2,-0.675985936
PELI3,-1.622438054
PELO,-1.556578188
PELP1,-1.379223972
PEMT,-0.398154632
PENK,-0.264822298
PEPD,-0.534096463
PER1,-0.987337933
PER2,-0.972066367
PER3,-0.012918758
PERP,-1.279897317
PES1,-0.48980276
PET100,-0.441016233
PET117,-0.588390033
PEX1,-0.114451256
PEX10,-0.504645923
PEX11A,-0.879214646
PEX11B,-0.311905502
PEX11G,-0.591887639
PEX12,-1.230963009
PEX13,-1.748418268
PEX14,-0.64567077
PEX16,-1.315396184
PEX19,-0.800759024
PEX2,-0.278872352
PEX26,-0.833173069
PEX3,-0.632154424
PEX5,-0.367321342
PEX5L,-0.370543022
PEX6,-0.539421566
PEX7,-1.46357758
PF4,-0.394318979
PF4V1,-0.564998144
PFAS,-0.463686096
PFDN1,-0.939490937
PFDN2,-2.600091549
PFDN4,-0.789275087
PFDN5,-1.077137608
PFDN6,-0.378004164
PFKFB1,-0.963324445
PFKFB2,-0.37125302
PFKFB3,-0.900451126
PFKFB4,-0.799626773
PFKL,-0.314123376
PFKM,-1.915495712
PFKP,-2.016079231
PFN1,-1.114434894
PFN2,-2.022894031
PFN3,-1.425598526
PFN4,-0.650043191
PGA3,-0.863565218
PGA4,-0.863565218
PGA5,-0.147863944
PGAM1,-0.692473179
PGAM2,-0.566825356
PGAM4,-0.32380817
PGAM5,-0.164901455
PGAP1,-0.741283378
PGAP2,-0.037520265
PGAP3,-0.851299823
PGBD1,-0.935941336
PGBD2,-0.979737406
PGBD3,-0.246891446
PGBD4,-0.531008496
PGBD5,-0.958398402
PGC,-0.742387176
PGD,-2.808653261
PGF,-0.491417467
PGGT1B,-0.62842867
PGK1,-1.07331935
PGK2,-2.451883271
PGLS,-1.069327341
PGLYRP1,-1.227824069
PGLYRP2,-1.363607203
PGLYRP3,-0.339988039
PGLYRP4,-0.588098318
PGM1,-0.197696196
PGM2,-0.718615226
PGM2L1,-0.776437344
PGM3,-0.068257027
PGM5,-0.510295981
PGP,-4.82273671
PGPEP1,-1.036097067
PGPEP1L,-0.258408812
PGR,-1.576393439
PGRMC1,-2.292371691
PGRMC2,-0.632450374
PGS1,-0.853965228
PHACTR1,-0.578531113
PHACTR2,-0.835132471
PHACTR3,-0.631571833
PHACTR4,-0.670949471
PHAX,-3.129939409
PHB,-1.469452064
PHB2,-0.6263157
PHC1,-0.729537491
PHC2,-0.689947763
PHC3,-0.318323211
PHEX,-1.428905814
PHF1,-1.14425118
PHF10,-0.44240915
PHF11,-2.121281219
PHF12,-1.44965694
PHF13,-0.006718415
PHF14,-0.002788912
PHF19,-3.130218634
PHF2,-0.533138205
PHF20,-0.457428514
PHF20L1,-7.239212544
PHF21A,-1.966862319
PHF21B,-0.866148037
PHF23,-2.248741964
PHF3,-1.349118287
PHF5A,-0.480310836
PHF6,-0.389271807
PHF7,-0.745356282
PHF8,-0.202709053
PHGDH,-0.646206869
PHGR1,-0.490595284
PHIP,-3.349180951
PHKA1,-0.804616443
PHKA2,-0.472702047
PHKB,-0.191034685
PHKG1,-2.402998675
PHKG2,-0.286502843
PHLDA1,-0.136374035
PHLDA2,-0.198797776
PHLDA3,-1.005689031
PHLDB1,-0.850465832
PHLDB2,-1.388318906
PHLDB3,-0.780692943
PHLPP1,-1.591541623
PHLPP2,-1.418735112
PHOSPHO1,-0.58668913
PHOSPHO2,-0.930973361
PHOSPHO2-KLHL23,-0.889656867
PHOX2A,-0.028714945
PHOX2B,-1.534208654
PHPT1,-0.971955
PHRF1,-1.690819718
PHTF1,-0.548913319
PHTF2,-0.476111433
PHYH,-0.32073284
PHYHD1,-1.062162445
PHYHIP,-0.910893804
PHYHIPL,-0.456680443
PHYKPL,-1.309780012
PI15,-2.314256003
PI16,-1.029659366
PI3,-2.129589077
PI4K2A,-1.584157523
PI4K2B,-0.359898344
PI4KA,-0.513928593
PI4KB,-0.286155453
PIANP,-0.870653267
PIAS1,-0.970233426
PIAS2,-0.339429093
PIAS3,-0.861346116
PIAS4,-0.262583024
PIBF1,-0.575065718
PICALM,-1.233813606
PICK1,-2.365834805
PID1,-1.069037166
PIDD1,-0.563932506
PIEZO1,-0.449849262
PIEZO2,-0.938178076
PIF1,-0.992192409
PIFO,-0.460941491
PIGA,-0.353922365
PIGB,-0.441773138
PIGC,-0.355405352
PIGF,-0.146081976
PIGG,-0.372048674
PIGH,-0.377927806
PIGK,-0.196540288
PIGL,-0.130437571
PIGM,-0.194515676
PIGN,-0.231433056
PIGO,-0.147786114
PIGP,-0.633398075
PIGQ,-0.293763375
PIGR,-1.291586845
PIGS,-0.045560429
PIGT,-0.192237044
PIGU,-0.142902825
PIGV,-0.095999358
PIGW,-0.371415138
PIGX,-0.136159427
PIGY,-0.090607223
PIGZ,-0.415826437
PIH1D1,-0.142146784
PIH1D2,-0.695554477
PIH1D3,-0.729076206
PIK3AP1,-0.349351016
PIK3C2A,-0.591341936
PIK3C2B,-0.645783174
PIK3C2G,-0.971290776
PIK3C3,-0.33162506
PIK3CA,-0.670378134
PIK3CB,-0.956691679
PIK3CD,-2.122568544
PIK3CG,-1.027238136
PIK3IP1,-1.140309253
PIK3R1,-0.396459041
PIK3R2,-0.703279784
PIK3R3,-1.076913826
PIK3R4,-1.348730572
PIK3R5,-1.871735686
PIK3R6,-1.089519275
PIKFYVE,-0.031304488
PILRA,-0.096328834
PILRB,-0.522471232
PIM1,-1.652486891
PIM2,-0.363035034
PIM3,-3.370925874
PIN1,-0.570187579
PIN4,-1.62503692
PINK1,-0.469123583
PINLYP,-0.288909381
PINX1,-0.416482905
PIP,-1.504775272
PIP4K2A,-0.595636032
PIP4K2B,-0.41947101
PIP4K2C,-1.28362019
PIP5K1A,-0.448665365
PIP5K1B,-0.485978636
PIP5K1C,-1.666604752
PIP5KL1,-3.649538225
PIPOX,-0.349571102
PIR,-0.285536156
PIRT,-0.928328459
PISD,-0.459688249
PITHD1,-0.129554757
PITPNA,-0.345100438
PITPNB,-0.613558182
PITPNC1,-0.681532687
PITPNM1,-0.457905331
PITPNM2,-1.586671166
PITPNM3,-1.088041872
PITRM1,-1.33943422
PITX1,-0.572850984
PITX2,-0.579168758
PITX3,-0.692601565
PIWIL1,-0.936590172
PIWIL2,-0.491681806
PIWIL3,-1.211024008
PIWIL4,-0.795955403
PJA1,-0.101832763
PJA2,-2.456318365
PKD1,-0.591671047
PKD1L1,-0.197842164
PKD1L2,-0.396397675
PKD1L3,-1.427621198
PKD2,-1.314593367
PKD2L1,-1.360770086
PKD2L2,-0.552927941
PKDCC,-0.657876892
PKDREJ,-0.496415984
PKHD1,-0.552448867
PKHD1L1,-0.685382873
PKIA,-0.609802141
PKIB,-0.588908699
PKIG,-0.826856391
PKLR,-1.813212991
PKM,-0.566469921
PKMYT1,-1.840478093
PKN1,-0.154248393
PKN2,-1.255292324
PKN3,-0.605614624
PKNOX1,-4.21402075
PKNOX2,-0.333930355
PKP1,-0.788307883
PKP2,-1.806186026
PKP3,-0.799048763
PKP4,-0.469530591
PLA1A,-0.142025945
PLA2G10,-0.608662822
PLA2G12A,-0.629836817
PLA2G12B,-0.610666103
PLA2G15,-0.481016342
PLA2G16,-0.600208766
PLA2G1B,-1.324484111
PLA2G2A,-1.758662121
PLA2G2C,-0.845720918
PLA2G2D,-1.369541562
PLA2G2E,-0.685767681
PLA2G2F,-2.162164509
PLA2G3,-1.5003962
PLA2G4A,-0.224580575
PLA2G4B,-0.965937784
PLA2G4C,-0.37051967
PLA2G4D,-0.168627187
PLA2G4E,-1.22157883
PLA2G4F,-0.177403775
PLA2G5,-0.849877309
